order_id,item_sku,item_name,quantity,order_date,price_per_unit,user_id,country,gmv
539309,22386,JUMBO BAG PINK POLKADOT,10,2010-12-16 17:49:00,1.95,16945.0,United Kingdom,19.5
539351,22386,JUMBO BAG PINK POLKADOT,10,2010-12-17 11:23:00,1.95,12551.0,Spain,19.5
539422,22386,JUMBO BAG PINK POLKADOT,10,2010-12-17 14:23:00,1.95,13033.0,United Kingdom,19.5
539469,22386,JUMBO BAG PINK POLKADOT,1,2010-12-19 13:59:00,1.95,17841.0,United Kingdom,1.95
539993,22386,JUMBO BAG PINK POLKADOT,10,2011-01-04 10:00:00,1.95,13313.0,United Kingdom,19.5
540023,22386,JUMBO BAG PINK POLKADOT,20,2011-01-04 12:58:00,1.95,15039.0,United Kingdom,39.0
540176,22386,JUMBO BAG PINK POLKADOT,100,2011-01-05 12:40:00,1.65,17511.0,United Kingdom,165.0
540253,22386,JUMBO BAG PINK POLKADOT,100,2011-01-05 16:28:00,1.65,13225.0,United Kingdom,165.0
540275,22386,JUMBO BAG PINK POLKADOT,20,2011-01-06 12:11:00,1.95,13680.0,United Kingdom,39.0
540276,22386,JUMBO BAG PINK POLKADOT,20,2011-01-06 12:16:00,1.95,14680.0,United Kingdom,39.0
540278,22386,JUMBO BAG PINK POLKADOT,4,2011-01-06 12:31:00,1.95,15719.0,United Kingdom,7.8
540350,22386,JUMBO BAG PINK POLKADOT,1,2011-01-06 14:14:00,1.95,18283.0,United Kingdom,1.95
540410,22386,JUMBO BAG PINK POLKADOT,10,2011-01-07 10:04:00,1.95,12530.0,Germany,19.5
540413,22386,JUMBO BAG PINK POLKADOT,10,2011-01-07 10:29:00,1.95,15194.0,United Kingdom,19.5
540456,22386,JUMBO BAG PINK POLKADOT,10,2011-01-07 12:14:00,1.95,13534.0,United Kingdom,19.5
540478,22386,JUMBO BAG PINK POLKADOT,200,2011-01-07 14:53:00,1.65,15769.0,United Kingdom,330.0
540529,22386,JUMBO BAG PINK POLKADOT,20,2011-01-09 13:50:00,1.95,16748.0,United Kingdom,39.0
540530,22386,JUMBO BAG PINK POLKADOT,10,2011-01-09 14:02:00,1.95,14755.0,United Kingdom,19.5
540533,22386,JUMBO BAG PINK POLKADOT,4,2011-01-09 14:12:00,1.95,15005.0,United Kingdom,7.8
540552,22386,JUMBO BAG PINK POLKADOT,10,2011-01-10 09:44:00,1.95,16350.0,United Kingdom,19.5
540568,22386,JUMBO BAG PINK POLKADOT,10,2011-01-10 11:22:00,1.95,15039.0,United Kingdom,19.5
540750,22386,JUMBO BAG PINK POLKADOT,10,2011-01-11 10:26:00,1.95,16351.0,United Kingdom,19.5
540996,22386,JUMBO BAG PINK POLKADOT,10,2011-01-13 09:40:00,1.95,17068.0,United Kingdom,19.5
541038,22386,JUMBO BAG PINK POLKADOT,3,2011-01-13 12:10:00,1.95,16395.0,United Kingdom,5.85
541105,22386,JUMBO BAG PINK POLKADOT,200,2011-01-13 14:34:00,1.65,16029.0,United Kingdom,330.0
541134,22386,JUMBO BAG PINK POLKADOT,10,2011-01-14 10:20:00,1.95,15615.0,United Kingdom,19.5
541202,22386,JUMBO BAG PINK POLKADOT,20,2011-01-14 12:09:00,1.95,17581.0,United Kingdom,39.0
541215,22386,JUMBO BAG PINK POLKADOT,10,2011-01-14 13:42:00,1.95,14329.0,United Kingdom,19.5
541256,22386,JUMBO BAG PINK POLKADOT,10,2011-01-16 14:36:00,1.95,13048.0,United Kingdom,19.5
541264,22386,JUMBO BAG PINK POLKADOT,3,2011-01-16 16:10:00,1.95,17064.0,United Kingdom,5.85
541285,22386,JUMBO BAG PINK POLKADOT,10,2011-01-17 12:45:00,1.95,13001.0,United Kingdom,19.5
541370,22386,JUMBO BAG PINK POLKADOT,10,2011-01-17 14:51:00,1.95,18179.0,United Kingdom,19.5
541504,22386,JUMBO BAG PINK POLKADOT,2,2011-01-18 15:37:00,1.95,14415.0,United Kingdom,3.9
541565,22386,JUMBO BAG PINK POLKADOT,6,2011-01-19 11:48:00,1.95,14527.0,United Kingdom,11.7
541594,22386,JUMBO BAG PINK POLKADOT,10,2011-01-19 15:30:00,1.95,14916.0,United Kingdom,19.5
541794,22386,JUMBO BAG PINK POLKADOT,2,2011-01-21 13:21:00,1.95,17238.0,United Kingdom,3.9
541838,22386,JUMBO BAG PINK POLKADOT,10,2011-01-23 10:43:00,1.95,12916.0,United Kingdom,19.5
541854,22386,JUMBO BAG PINK POLKADOT,1,2011-01-23 14:58:00,1.95,18283.0,United Kingdom,1.95
541977,22386,JUMBO BAG PINK POLKADOT,10,2011-01-24 14:44:00,1.95,15078.0,United Kingdom,19.5
542002,22386,JUMBO BAG PINK POLKADOT,30,2011-01-25 10:57:00,1.65,14298.0,United Kingdom,49.5
542005,22386,JUMBO BAG PINK POLKADOT,10,2011-01-25 11:18:00,1.95,14409.0,United Kingdom,19.5
542080,22386,JUMBO BAG PINK POLKADOT,10,2011-01-25 12:16:00,1.95,13815.0,Germany,19.5
542084,22386,JUMBO BAG PINK POLKADOT,30,2011-01-25 12:31:00,1.95,14680.0,United Kingdom,58.5
542122,22386,JUMBO BAG PINK POLKADOT,10,2011-01-25 14:36:00,1.95,17082.0,United Kingdom,19.5
542152,22386,JUMBO BAG PINK POLKADOT,10,2011-01-26 10:33:00,1.95,13534.0,United Kingdom,19.5
542153,22386,JUMBO BAG PINK POLKADOT,10,2011-01-26 10:33:00,1.95,13534.0,United Kingdom,19.5
542275,22386,JUMBO BAG PINK POLKADOT,10,2011-01-27 10:18:00,1.95,13089.0,United Kingdom,19.5
542345,22386,JUMBO BAG PINK POLKADOT,6,2011-01-27 11:55:00,1.95,15910.0,United Kingdom,11.7
542354,22386,JUMBO BAG PINK POLKADOT,10,2011-01-27 12:19:00,1.95,14709.0,United Kingdom,19.5
542370,22386,JUMBO BAG PINK POLKADOT,10,2011-01-27 13:23:00,1.95,13004.0,United Kingdom,19.5
542408,22386,JUMBO BAG PINK POLKADOT,1,2011-01-27 16:29:00,1.95,13280.0,United Kingdom,1.95
542429,22386,JUMBO BAG PINK POLKADOT,10,2011-01-28 10:08:00,1.95,13330.0,United Kingdom,19.5
542506,22386,JUMBO BAG PINK POLKADOT,10,2011-01-28 12:06:00,1.95,16523.0,United Kingdom,19.5
542611,22386,JUMBO BAG PINK POLKADOT,10,2011-01-30 14:13:00,1.95,15415.0,United Kingdom,19.5
542914,22386,JUMBO BAG PINK POLKADOT,5,2011-02-01 16:03:00,1.95,16161.0,United Kingdom,9.75
542929,22386,JUMBO BAG PINK POLKADOT,10,2011-02-02 10:34:00,1.95,17811.0,United Kingdom,19.5
543020,22386,JUMBO BAG PINK POLKADOT,4,2011-02-02 14:29:00,1.95,15005.0,United Kingdom,7.8
543021,22386,JUMBO BAG PINK POLKADOT,10,2011-02-02 14:36:00,1.95,15421.0,United Kingdom,19.5
543044,22386,JUMBO BAG PINK POLKADOT,10,2011-02-03 08:18:00,1.95,17071.0,United Kingdom,19.5
543094,22386,JUMBO BAG PINK POLKADOT,5,2011-02-03 11:28:00,1.95,16030.0,United Kingdom,9.75
543111,22386,JUMBO BAG PINK POLKADOT,5,2011-02-03 12:44:00,1.95,15719.0,United Kingdom,9.75
543127,22386,JUMBO BAG PINK POLKADOT,20,2011-02-03 14:51:00,1.95,16748.0,United Kingdom,39.0
543130,22386,JUMBO BAG PINK POLKADOT,10,2011-02-03 15:17:00,1.95,16997.0,United Kingdom,19.5
543247,22386,JUMBO BAG PINK POLKADOT,100,2011-02-04 14:23:00,1.65,16029.0,United Kingdom,165.0
543273,22386,JUMBO BAG PINK POLKADOT,20,2011-02-06 11:29:00,1.95,16456.0,United Kingdom,39.0
543280,22386,JUMBO BAG PINK POLKADOT,10,2011-02-06 14:56:00,1.95,14438.0,United Kingdom,19.5
543309,22386,JUMBO BAG PINK POLKADOT,1,2011-02-07 12:05:00,1.95,18118.0,United Kingdom,1.95
543367,22386,JUMBO BAG PINK POLKADOT,10,2011-02-07 14:33:00,1.95,18225.0,United Kingdom,19.5
543373,22386,JUMBO BAG PINK POLKADOT,10,2011-02-07 15:04:00,1.95,16945.0,United Kingdom,19.5
543374,22386,JUMBO BAG PINK POLKADOT,10,2011-02-07 15:05:00,1.95,16945.0,United Kingdom,19.5
543474,22386,JUMBO BAG PINK POLKADOT,6,2011-02-08 15:09:00,1.95,14415.0,United Kingdom,11.7
543507,22386,JUMBO BAG PINK POLKADOT,10,2011-02-09 10:49:00,1.95,15039.0,United Kingdom,19.5
543555,22386,JUMBO BAG PINK POLKADOT,10,2011-02-10 10:18:00,1.95,17686.0,United Kingdom,19.5
543645,22386,JUMBO BAG PINK POLKADOT,1,2011-02-10 17:54:00,1.95,17609.0,United Kingdom,1.95
543759,22386,JUMBO BAG PINK POLKADOT,20,2011-02-11 15:12:00,1.95,12921.0,United Kingdom,39.0
543777,22386,JUMBO BAG PINK POLKADOT,3,2011-02-11 16:20:00,1.95,15406.0,United Kingdom,5.85
543831,22386,JUMBO BAG PINK POLKADOT,300,2011-02-14 09:57:00,1.65,15769.0,United Kingdom,495.0
543993,22386,JUMBO BAG PINK POLKADOT,10,2011-02-15 10:40:00,1.95,17612.0,United Kingdom,19.5
544070,22386,JUMBO BAG PINK POLKADOT,20,2011-02-15 14:19:00,1.95,15370.0,United Kingdom,39.0
544105,22386,JUMBO BAG PINK POLKADOT,10,2011-02-16 10:38:00,1.95,17567.0,United Kingdom,19.5
544293,22386,JUMBO BAG PINK POLKADOT,1,2011-02-17 12:42:00,1.95,17954.0,United Kingdom,1.95
544392,22386,JUMBO BAG PINK POLKADOT,30,2011-02-18 11:54:00,1.95,14680.0,United Kingdom,58.5
544393,22386,JUMBO BAG PINK POLKADOT,3,2011-02-18 11:56:00,1.95,16393.0,United Kingdom,5.85
544457,22386,JUMBO BAG PINK POLKADOT,10,2011-02-20 13:46:00,1.95,14667.0,United Kingdom,19.5
544460,22386,JUMBO BAG PINK POLKADOT,1,2011-02-20 14:01:00,1.95,16931.0,United Kingdom,1.95
544667,22386,JUMBO BAG PINK POLKADOT,100,2011-02-22 15:10:00,1.65,17511.0,United Kingdom,165.0
544672,22386,JUMBO BAG PINK POLKADOT,100,2011-02-22 15:45:00,1.65,14646.0,Netherlands,165.0
544798,22386,JUMBO BAG PINK POLKADOT,10,2011-02-23 13:44:00,1.95,17063.0,United Kingdom,19.5
544824,22386,JUMBO BAG PINK POLKADOT,10,2011-02-24 09:32:00,1.95,17139.0,United Kingdom,19.5
544839,22386,JUMBO BAG PINK POLKADOT,20,2011-02-24 10:50:00,1.95,14841.0,United Kingdom,39.0
544907,22386,JUMBO BAG PINK POLKADOT,10,2011-02-24 14:15:00,1.95,12945.0,United Kingdom,19.5
544998,22386,JUMBO BAG PINK POLKADOT,3,2011-02-25 11:56:00,1.95,14470.0,United Kingdom,5.85
545075,22386,JUMBO BAG PINK POLKADOT,10,2011-02-28 09:33:00,1.95,14211.0,United Kingdom,19.5
545079,22386,JUMBO BAG PINK POLKADOT,1,2011-02-28 10:30:00,1.95,18283.0,United Kingdom,1.95
545085,22386,JUMBO BAG PINK POLKADOT,20,2011-02-28 11:19:00,1.95,15039.0,United Kingdom,39.0
545150,22386,JUMBO BAG PINK POLKADOT,10,2011-02-28 12:27:00,1.95,14227.0,United Kingdom,19.5
545164,22386,JUMBO BAG PINK POLKADOT,10,2011-02-28 13:40:00,1.95,16458.0,United Kingdom,19.5
545218,22386,JUMBO BAG PINK POLKADOT,10,2011-02-28 17:01:00,1.95,17462.0,United Kingdom,19.5
545224,22386,JUMBO BAG PINK POLKADOT,20,2011-03-01 09:03:00,1.95,17068.0,United Kingdom,39.0
545226,22386,JUMBO BAG PINK POLKADOT,10,2011-03-01 09:33:00,1.95,12428.0,Finland,19.5
545289,22386,JUMBO BAG PINK POLKADOT,10,2011-03-01 11:55:00,1.95,14732.0,United Kingdom,19.5
545290,22386,JUMBO BAG PINK POLKADOT,10,2011-03-01 12:01:00,1.95,14688.0,United Kingdom,19.5
545321,22386,JUMBO BAG PINK POLKADOT,20,2011-03-01 14:53:00,1.95,12747.0,United Kingdom,39.0
545322,22386,JUMBO BAG PINK POLKADOT,10,2011-03-01 14:56:00,1.95,13599.0,United Kingdom,19.5
545460,22386,JUMBO BAG PINK POLKADOT,4,2011-03-02 17:33:00,1.95,13230.0,United Kingdom,7.8
545530,22386,JUMBO BAG PINK POLKADOT,10,2011-03-03 13:45:00,1.95,17416.0,United Kingdom,19.5
545559,22386,JUMBO BAG PINK POLKADOT,4,2011-03-03 15:31:00,1.95,15005.0,United Kingdom,7.8
545585,22386,JUMBO BAG PINK POLKADOT,10,2011-03-04 09:32:00,1.95,12541.0,Spain,19.5
545602,22386,JUMBO BAG PINK POLKADOT,1,2011-03-04 11:49:00,1.95,17315.0,United Kingdom,1.95
545721,22386,JUMBO BAG PINK POLKADOT,20,2011-03-07 10:52:00,1.95,15039.0,United Kingdom,39.0
545797,22386,JUMBO BAG PINK POLKADOT,3,2011-03-07 12:17:00,1.95,16225.0,United Kingdom,5.85
545821,22386,JUMBO BAG PINK POLKADOT,10,2011-03-07 12:50:00,1.95,13001.0,United Kingdom,19.5
545854,22386,JUMBO BAG PINK POLKADOT,10,2011-03-07 13:51:00,1.95,14817.0,United Kingdom,19.5
545865,22386,JUMBO BAG PINK POLKADOT,100,2011-03-07 14:17:00,1.65,15769.0,United Kingdom,165.0
545872,22386,JUMBO BAG PINK POLKADOT,2,2011-03-07 14:51:00,1.95,15752.0,United Kingdom,3.9
545908,22386,JUMBO BAG PINK POLKADOT,20,2011-03-08 09:26:00,1.95,14709.0,United Kingdom,39.0
545909,22386,JUMBO BAG PINK POLKADOT,10,2011-03-08 09:45:00,1.95,15819.0,United Kingdom,19.5
545914,22386,JUMBO BAG PINK POLKADOT,20,2011-03-08 11:39:00,1.95,13340.0,United Kingdom,39.0
545937,22386,JUMBO BAG PINK POLKADOT,20,2011-03-08 12:05:00,1.95,12758.0,Portugal,39.0
545978,22386,JUMBO BAG PINK POLKADOT,5,2011-03-08 12:19:00,1.95,13975.0,United Kingdom,9.75
545979,22386,JUMBO BAG PINK POLKADOT,2,2011-03-08 12:30:00,1.95,12748.0,United Kingdom,3.9
546019,22386,JUMBO BAG PINK POLKADOT,5,2011-03-08 17:25:00,1.95,14507.0,United Kingdom,9.75
546084,22386,JUMBO BAG PINK POLKADOT,10,2011-03-09 11:28:00,1.95,14112.0,United Kingdom,19.5
546107,22386,JUMBO BAG PINK POLKADOT,2,2011-03-09 12:33:00,1.95,17238.0,United Kingdom,3.9
546119,22386,JUMBO BAG PINK POLKADOT,10,2011-03-09 14:22:00,1.95,16945.0,United Kingdom,19.5
546160,22386,JUMBO BAG PINK POLKADOT,100,2011-03-10 09:49:00,1.65,15838.0,United Kingdom,165.0
546249,22386,JUMBO BAG PINK POLKADOT,6,2011-03-10 13:58:00,1.95,14606.0,United Kingdom,11.7
546380,22386,JUMBO BAG PINK POLKADOT,2,2011-03-11 12:26:00,1.95,12748.0,United Kingdom,3.9
546381,22386,JUMBO BAG PINK POLKADOT,1,2011-03-11 12:29:00,1.95,12748.0,United Kingdom,1.95
546486,22386,JUMBO BAG PINK POLKADOT,20,2011-03-14 11:41:00,1.95,15039.0,United Kingdom,39.0
546622,22386,JUMBO BAG PINK POLKADOT,2,2011-03-15 11:30:00,1.95,17954.0,United Kingdom,3.9
546643,22386,JUMBO BAG PINK POLKADOT,10,2011-03-15 13:23:00,1.95,16214.0,United Kingdom,19.5
546679,22386,JUMBO BAG PINK POLKADOT,2,2011-03-15 16:47:00,1.95,13121.0,United Kingdom,3.9
546685,22386,JUMBO BAG PINK POLKADOT,10,2011-03-16 09:52:00,1.95,15687.0,United Kingdom,19.5
546739,22386,JUMBO BAG PINK POLKADOT,100,2011-03-16 12:12:00,1.65,17511.0,United Kingdom,165.0
546789,22386,JUMBO BAG PINK POLKADOT,800,2011-03-17 10:17:00,1.65,15769.0,United Kingdom,1320.0
546899,22386,JUMBO BAG PINK POLKADOT,30,2011-03-17 18:27:00,1.65,14298.0,United Kingdom,49.5
546922,22386,JUMBO BAG PINK POLKADOT,20,2011-03-18 09:59:00,1.95,14110.0,United Kingdom,39.0
546990,22386,JUMBO BAG PINK POLKADOT,10,2011-03-18 12:59:00,1.95,14315.0,United Kingdom,19.5
547033,22386,JUMBO BAG PINK POLKADOT,10,2011-03-20 10:28:00,1.95,15898.0,United Kingdom,19.5
547067,22386,JUMBO BAG PINK POLKADOT,20,2011-03-20 13:43:00,1.95,12921.0,United Kingdom,39.0
547068,22386,JUMBO BAG PINK POLKADOT,10,2011-03-20 13:48:00,1.95,13985.0,United Kingdom,19.5
547100,22386,JUMBO BAG PINK POLKADOT,20,2011-03-21 10:31:00,1.95,15615.0,United Kingdom,39.0
547101,22386,JUMBO BAG PINK POLKADOT,100,2011-03-21 10:34:00,1.65,16029.0,United Kingdom,165.0
547106,22386,JUMBO BAG PINK POLKADOT,20,2011-03-21 11:24:00,1.95,15039.0,United Kingdom,39.0
547245,22386,JUMBO BAG PINK POLKADOT,10,2011-03-22 08:49:00,1.95,14632.0,United Kingdom,19.5
547383,22386,JUMBO BAG PINK POLKADOT,10,2011-03-22 15:42:00,1.95,12613.0,Germany,19.5
547488,22386,JUMBO BAG PINK POLKADOT,2,2011-03-23 11:30:00,1.95,13821.0,United Kingdom,3.9
547518,22386,JUMBO BAG PINK POLKADOT,100,2011-03-23 14:39:00,1.65,13694.0,United Kingdom,165.0
547537,22386,JUMBO BAG PINK POLKADOT,10,2011-03-23 15:16:00,1.95,13534.0,United Kingdom,19.5
547538,22386,JUMBO BAG PINK POLKADOT,10,2011-03-23 15:17:00,1.95,13534.0,United Kingdom,19.5
547649,22386,JUMBO BAG PINK POLKADOT,2,2011-03-24 12:02:00,1.95,18118.0,United Kingdom,3.9
547650,22386,JUMBO BAG PINK POLKADOT,2,2011-03-24 12:08:00,1.95,17059.0,United Kingdom,3.9
547687,22386,JUMBO BAG PINK POLKADOT,10,2011-03-24 14:52:00,1.95,15078.0,United Kingdom,19.5
547713,22386,JUMBO BAG PINK POLKADOT,10,2011-03-25 08:41:00,1.95,16458.0,United Kingdom,19.5
547729,22386,JUMBO BAG PINK POLKADOT,1,2011-03-25 10:52:00,1.95,15529.0,United Kingdom,1.95
547787,22386,JUMBO BAG PINK POLKADOT,50,2011-03-25 11:57:00,1.95,13139.0,United Kingdom,97.5
547799,22386,JUMBO BAG PINK POLKADOT,10,2011-03-25 12:48:00,1.95,17139.0,United Kingdom,19.5
547832,22386,JUMBO BAG PINK POLKADOT,200,2011-03-25 16:25:00,1.65,17511.0,United Kingdom,330.0
547884,22386,JUMBO BAG PINK POLKADOT,10,2011-03-28 09:07:00,1.95,13481.0,United Kingdom,19.5
547910,22386,JUMBO BAG PINK POLKADOT,2,2011-03-28 12:23:00,1.95,14159.0,United Kingdom,3.9
547947,22386,JUMBO BAG PINK POLKADOT,100,2011-03-28 15:03:00,1.65,15032.0,United Kingdom,165.0
548011,22386,JUMBO BAG PINK POLKADOT,100,2011-03-29 11:14:00,1.65,14646.0,Netherlands,165.0
548150,22386,JUMBO BAG PINK POLKADOT,1,2011-03-29 12:55:00,1.95,17315.0,United Kingdom,1.95
548157,22386,JUMBO BAG PINK POLKADOT,80,2011-03-29 13:27:00,1.65,14298.0,United Kingdom,132.0
548169,22386,JUMBO BAG PINK POLKADOT,100,2011-03-29 13:48:00,1.65,14680.0,United Kingdom,165.0
548199,22386,JUMBO BAG PINK POLKADOT,10,2011-03-29 16:12:00,1.95,16945.0,United Kingdom,19.5
548215,22386,JUMBO BAG PINK POLKADOT,10,2011-03-30 09:19:00,1.95,15674.0,United Kingdom,19.5
548370,22386,JUMBO BAG PINK POLKADOT,2,2011-03-30 16:14:00,2.08,15528.0,United Kingdom,4.16
548405,22386,JUMBO BAG PINK POLKADOT,10,2011-03-31 09:48:00,1.95,17088.0,United Kingdom,19.5
548461,22386,JUMBO BAG PINK POLKADOT,2,2011-03-31 12:08:00,2.08,14527.0,United Kingdom,4.16
548496,22386,JUMBO BAG PINK POLKADOT,200,2011-03-31 13:40:00,1.79,12678.0,France,358.0
548497,22386,JUMBO BAG PINK POLKADOT,10,2011-03-31 13:43:00,2.08,13089.0,United Kingdom,20.8
548565,22386,JUMBO BAG PINK POLKADOT,10,2011-04-01 10:23:00,1.95,16180.0,United Kingdom,19.5
548612,22386,JUMBO BAG PINK POLKADOT,6,2011-04-01 11:34:00,2.08,13137.0,United Kingdom,12.48
548715,22386,JUMBO BAG PINK POLKADOT,4,2011-04-03 15:22:00,2.08,17758.0,United Kingdom,8.32
548735,22386,JUMBO BAG PINK POLKADOT,20,2011-04-04 10:52:00,2.08,15039.0,United Kingdom,41.6
548749,22386,JUMBO BAG PINK POLKADOT,10,2011-04-04 12:29:00,2.08,13004.0,United Kingdom,20.8
548968,22386,JUMBO BAG PINK POLKADOT,20,2011-04-05 10:58:00,2.08,12744.0,Singapore,41.6
548973,22386,JUMBO BAG PINK POLKADOT,10,2011-04-05 11:44:00,1.95,15674.0,United Kingdom,19.5
549241,22386,JUMBO BAG PINK POLKADOT,4,2011-04-07 11:40:00,2.08,15719.0,United Kingdom,8.32
549245,22386,JUMBO BAG PINK POLKADOT,2,2011-04-07 11:59:00,2.08,15005.0,United Kingdom,4.16
549257,22386,JUMBO BAG PINK POLKADOT,3,2011-04-07 12:29:00,2.08,14465.0,United Kingdom,6.24
549276,22386,JUMBO BAG PINK POLKADOT,5,2011-04-07 13:11:00,2.08,16745.0,United Kingdom,10.4
549287,22386,JUMBO BAG PINK POLKADOT,4,2011-04-07 18:05:00,2.08,14527.0,United Kingdom,8.32
549424,22386,JUMBO BAG PINK POLKADOT,10,2011-04-08 11:50:00,1.95,15367.0,United Kingdom,19.5
549439,22386,JUMBO BAG PINK POLKADOT,10,2011-04-08 12:42:00,2.08,13562.0,United Kingdom,20.8
549449,22386,JUMBO BAG PINK POLKADOT,10,2011-04-08 14:12:00,2.08,14227.0,United Kingdom,20.8
549568,22386,JUMBO BAG PINK POLKADOT,10,2011-04-10 15:09:00,2.08,15665.0,United Kingdom,20.8
549713,22386,JUMBO BAG PINK POLKADOT,2,2011-04-11 14:11:00,2.08,17611.0,United Kingdom,4.16
549729,22386,JUMBO BAG PINK POLKADOT,3,2011-04-11 16:17:00,2.08,13634.0,United Kingdom,6.24
549982,22386,JUMBO BAG PINK POLKADOT,10,2011-04-13 15:52:00,2.08,17091.0,United Kingdom,20.8
550033,22386,JUMBO BAG PINK POLKADOT,5,2011-04-14 11:45:00,2.08,15005.0,United Kingdom,10.4
550034,22386,JUMBO BAG PINK POLKADOT,10,2011-04-14 11:48:00,2.08,16187.0,United Kingdom,20.8
550035,22386,JUMBO BAG PINK POLKADOT,10,2011-04-14 11:48:00,2.08,15039.0,United Kingdom,20.8
550106,22386,JUMBO BAG PINK POLKADOT,1,2011-04-14 12:31:00,2.08,13772.0,United Kingdom,2.08
550129,22386,JUMBO BAG PINK POLKADOT,10,2011-04-14 13:17:00,2.08,13001.0,United Kingdom,20.8
550130,22386,JUMBO BAG PINK POLKADOT,2,2011-04-14 13:17:00,2.08,14390.0,United Kingdom,4.16
550169,22386,JUMBO BAG PINK POLKADOT,20,2011-04-14 16:41:00,2.08,14482.0,United Kingdom,41.6
550279,22386,JUMBO BAG PINK POLKADOT,10,2011-04-15 13:16:00,2.08,14700.0,United Kingdom,20.8
550280,22386,JUMBO BAG PINK POLKADOT,20,2011-04-15 13:31:00,2.08,13048.0,United Kingdom,41.6
550408,22386,JUMBO BAG PINK POLKADOT,10,2011-04-18 11:59:00,2.08,16746.0,United Kingdom,20.8
550462,22386,JUMBO BAG PINK POLKADOT,10,2011-04-18 13:22:00,2.08,16458.0,United Kingdom,20.8
550521,22386,JUMBO BAG PINK POLKADOT,10,2011-04-19 09:49:00,2.08,13647.0,United Kingdom,20.8
550535,22386,JUMBO BAG PINK POLKADOT,10,2011-04-19 11:19:00,2.08,14211.0,United Kingdom,20.8
550637,22386,JUMBO BAG PINK POLKADOT,4,2011-04-19 15:39:00,2.08,14415.0,United Kingdom,8.32
550662,22386,JUMBO BAG PINK POLKADOT,10,2011-04-20 09:29:00,2.08,15078.0,United Kingdom,20.8
550723,22386,JUMBO BAG PINK POLKADOT,10,2011-04-20 11:19:00,2.08,17454.0,United Kingdom,20.8
550768,22386,JUMBO BAG PINK POLKADOT,20,2011-04-20 12:44:00,2.08,15039.0,United Kingdom,41.6
550773,22386,JUMBO BAG PINK POLKADOT,10,2011-04-20 13:15:00,2.08,17567.0,United Kingdom,20.8
550775,22386,JUMBO BAG PINK POLKADOT,10,2011-04-20 13:18:00,2.08,15805.0,United Kingdom,20.8
550799,22386,JUMBO BAG PINK POLKADOT,10,2011-04-20 14:46:00,2.08,17115.0,United Kingdom,20.8
550831,22386,JUMBO BAG PINK POLKADOT,10,2011-04-21 10:29:00,2.08,13534.0,United Kingdom,20.8
550957,22386,JUMBO BAG PINK POLKADOT,2,2011-04-21 16:37:00,2.08,18283.0,United Kingdom,4.16
550988,22386,JUMBO BAG PINK POLKADOT,10,2011-04-21 18:10:00,2.08,14231.0,United Kingdom,20.8
550993,22386,JUMBO BAG PINK POLKADOT,10,2011-04-21 19:51:00,2.08,15810.0,United Kingdom,20.8
551056,22386,JUMBO BAG PINK POLKADOT,1,2011-04-26 11:51:00,2.08,16442.0,United Kingdom,2.08
551189,22386,JUMBO BAG PINK POLKADOT,100,2011-04-27 10:04:00,1.74,16029.0,United Kingdom,174.0
551194,22386,JUMBO BAG PINK POLKADOT,1,2011-04-27 11:12:00,2.08,14606.0,United Kingdom,2.08
551258,22386,JUMBO BAG PINK POLKADOT,10,2011-04-27 12:02:00,2.08,12621.0,Germany,20.8
551269,22386,JUMBO BAG PINK POLKADOT,10,2011-04-27 12:21:00,2.08,12840.0,United Kingdom,20.8
551343,22386,JUMBO BAG PINK POLKADOT,10,2011-04-28 08:57:00,2.08,16187.0,United Kingdom,20.8
551414,22386,JUMBO BAG PINK POLKADOT,10,2011-04-28 13:35:00,2.08,15622.0,United Kingdom,20.8
551440,22386,JUMBO BAG PINK POLKADOT,1,2011-04-28 15:29:00,2.08,15311.0,United Kingdom,2.08
551471,22386,JUMBO BAG PINK POLKADOT,2,2011-04-28 16:40:00,2.08,16370.0,United Kingdom,4.16
551524,22386,JUMBO BAG PINK POLKADOT,10,2011-05-01 12:35:00,2.08,16401.0,United Kingdom,20.8
551534,22386,JUMBO BAG PINK POLKADOT,100,2011-05-01 14:59:00,1.79,14655.0,United Kingdom,179.0
551603,22386,JUMBO BAG PINK POLKADOT,10,2011-05-03 11:34:00,2.08,16745.0,United Kingdom,20.8
551658,22386,JUMBO BAG PINK POLKADOT,10,2011-05-03 12:13:00,2.08,16746.0,United Kingdom,20.8
551810,22386,JUMBO BAG PINK POLKADOT,3,2011-05-04 11:32:00,2.08,15719.0,United Kingdom,6.24
551982,22386,JUMBO BAG PINK POLKADOT,2,2011-05-05 13:56:00,2.08,15023.0,United Kingdom,4.16
552061,22386,JUMBO BAG PINK POLKADOT,10,2011-05-06 10:43:00,2.08,13001.0,United Kingdom,20.8
552078,22386,JUMBO BAG PINK POLKADOT,20,2011-05-06 11:26:00,2.08,16748.0,United Kingdom,41.6
552127,22386,JUMBO BAG PINK POLKADOT,10,2011-05-06 11:47:00,1.95,17174.0,United Kingdom,19.5
552170,22386,JUMBO BAG PINK POLKADOT,10,2011-05-06 12:53:00,2.08,16458.0,United Kingdom,20.8
552235,22386,JUMBO BAG PINK POLKADOT,20,2011-05-06 16:17:00,2.08,15194.0,United Kingdom,41.6
552268,22386,JUMBO BAG PINK POLKADOT,20,2011-05-08 11:49:00,2.08,14709.0,United Kingdom,41.6
